source1_entity_id	candidate_entity_id	ann_rank
S1-129416502	S2-289826019	19
S1-129416502	S2-393186643	20
S1-278943754	S3-608619498	1
S1-278943754	S2-176034363	2
S1-278943754	S3-23940923	3
S1-278943754	S2-658045885	4
S1-278943754	S3-889399105	5
S1-278943754	S2-824276586	6
S1-278943754	S3-130587200	7
S1-278943754	S2-615742648	8
S1-278943754	S2-326072945	9
S1-278943754	S3-319717724	10
S1-278943754	S3-676055097	11
S1-278943754	S3-490409876	12
S1-278943754	S2-456150136	13
S1-278943754	S3-65731281	14
S1-278943754	S3-811447898	15
S1-278943754	S3-242608768	16
S1-278943754	S3-717577040	17
S1-278943754	S3-611863126	18
S1-278943754	S2-616111040	19
S1-278943754	S2-31443160	20
S1-926707859	S3-459385899	1
S1-926707859	S3-824205685	2
S1-926707859	S2-969988349	3
S1-926707859	S2-181602345	4
S1-926707859	S3-988791060	5
S1-926707859	S2-298606646	6
S1-926707859	S3-919573636	7
S1-926707859	S2-898936431	8
S1-926707859	S3-698682851	9
S1-926707859	S3-526142172	10
S1-926707859	S3-576287391	11
S1-926707859	S2-308553962	12
S1-926707859	S2-485796407	13
S1-926707859	S3-917034809	14
S1-926707859	S3-657451066	15
S1-926707859	S2-918625462	16
S1-926707859	S3-289716797	17
S1-926707859	S2-741589572	18
S1-926707859	S3-589587255	19
S1-926707859	S3-803688244	20
S1-708508898	S3-628270451	1
S1-708508898	S3-961847038	2
S1-708508898	S2-414007686	3
S1-708508898	S3-287780537	4
S1-708508898	S3-190357298	5
S1-708508898	S2-39999297	6
S1-708508898	S2-188794062	7
S1-708508898	S2-16037556	8
S1-708508898	S3-220903290	9
S1-708508898	S3-507461252	10
S1-708508898	S3-41927280	11
S1-708508898	S3-15384965	12
S1-708508898	S3-455100286	13
S1-708508898	S3-139889471	14
S1-708508898	S3-550851845	15
S1-708508898	S2-848933639	16
S1-708508898	S2-272170526	17
S1-708508898	S3-344997742	18
S1-708508898	S3-237063624	19
S1-708508898	S3-644986828	20
S1-364429122	S2-593322453	1
S1-364429122	S3-552883779	2
S1-364429122	S2-940221184	3
S1-364429122	S3-258224601	4
S1-364429122	S3-458773090	5
S1-364429122	S3-311365856	6
S1-364429122	S3-732751331	7
S1-364429122	S3-204620852	8
S1-364429122	S3-874095956	9
S1-364429122	S2-986329339	10
S1-364429122	S2-124284918	11
S1-364429122	S3-975714451	12
S1-364429122	S3-283194563	13
S1-364429122	S3-279757540	14
S1-364429122	S2-700049007	15
S1-364429122	S2-140221871	16
S1-364429122	S3-487775992	17
S1-364429122	S2-80670378	18
S1-364429122	S2-811854308	19
S1-364429122	S3-513075814	20
S1-428981437	S2-853967561	1
S1-428981437	S2-884366351	2
S1-428981437	S2-268697328	3
S1-428981437	S3-168564211	4
S1-428981437	S3-148406273	5
S1-428981437	S3-871115245	6
S1-428981437	S2-970055378	7
S1-428981437	S2-778835635	8
S1-428981437	S2-719646002	9
S1-428981437	S2-409825017	10
S1-428981437	S3-368676859	11
S1-428981437	S2-363783365	12
S1-428981437	S2-279879316	13
S1-428981437	S3-257177140	14
S1-428981437	S3-330466289	15
S1-428981437	S3-78617677	16
S1-428981437	S3-296702099	17
S1-428981437	S2-410169662	18
S1-428981437	S3-315477749	19
S1-428981437	S2-401676143	20
S1-388446115	S2-274401413	1
S1-388446115	S3-949603456	2
S1-388446115	S3-758389167	3
S1-388446115	S2-312829347	4
S1-388446115	S2-742761519	5
S1-388446115	S3-548994692	6
S1-388446115	S2-631641480	7
S1-388446115	S3-38095330	8
S1-388446115	S3-395680158	9
S1-388446115	S2-171830921	10
S1-388446115	S3-994493266	11
S1-388446115	S2-807081094	12
S1-388446115	S3-666137335	13
S1-388446115	S3-550422314	14
S1-388446115	S3-605521613	15
S1-388446115	S3-774739645	16
S1-388446115	S2-774452049	17
S1-388446115	S3-690880328	18
S1-388446115	S3-447984290	19
S1-388446115	S2-653752950	20
S1-994203877	S3-269171353	1
S1-994203877	S3-484374385	2
S1-994203877	S3-699869973	3
S1-994203877	S3-782574025	4
S1-994203877	S3-137503897	5
S1-994203877	S2-922342362	6
S1-994203877	S3-306846943	7
S1-994203877	S2-621796766	8
S1-994203877	S3-30140742	9
S1-994203877	S2-408151780	10
S1-994203877	S2-838124961	11
S1-994203877	S2-233823416	12
S1-994203877	S3-398689421	13
S1-994203877	S2-352146202	14
S1-994203877	S2-110944648	15
S1-994203877	S2-199626384	16
S1-994203877	S2-875383572	17
S1-994203877	S2-859136527	18
S1-994203877	S3-207369331	19
S1-994203877	S2-449958839	20
S1-716451136	S2-749779212	1
S1-716451136	S3-642244334	2
S1-716451136	S2-31343065	3
S1-716451136	S2-487852953	4
S1-716451136	S3-167001092	5
S1-716451136	S2-62477417	6
S1-716451136	S3-596772585	7
S1-716451136	S3-915954872	8
S1-716451136	S3-444912040	9
S1-716451136	S3-254936540	10
S1-716451136	S2-474808092	11
S1-716451136	S3-216361833	12
S1-716451136	S3-961484763	13
S1-716451136	S2-830468363	14
S1-716451136	S2-86795809	15
S1-716451136	S2-688548978	16
S1-716451136	S3-270790658	17
S1-716451136	S2-631641480	18
S1-716451136	S3-820957080	19
S1-716451136	S3-124939945	20
S1-132767242	S2-580427846	1
S1-132767242	S2-33211040	2
S1-132767242	S3-180224560	3
S1-132767242	S2-275696593	4
S1-132767242	S2-769856585	5
S1-132767242	S2-779283947	6
S1-132767242	S2-745705049	7
S1-132767242	S3-951915245	8
S1-132767242	S3-127031331	9
S1-132767242	S3-495424234	10
S1-132767242	S2-236578462	11
S1-132767242	S2-610912525	12
S1-132767242	S2-759143048	13
S1-132767242	S3-543658353	14
S1-132767242	S2-207084899	15
S1-132767242	S2-310733938	16
S1-132767242	S2-830783327	17
S1-132767242	S2-232919388	18
S1-132767242	S3-562080992	19
S1-132767242	S3-804766645	20
S1-982984603	S3-562632671	1
S1-982984603	S2-707166657	2
S1-982984603	S3-956618327	3
S1-982984603	S2-73451936	4
S1-982984603	S2-16539187	5
S1-982984603	S3-564667602	6
S1-982984603	S2-352519408	7
S1-982984603	S2-955380978	8
S1-982984603	S2-137667808	9
S1-982984603	S3-754740790	10
S1-982984603	S3-839439208	11
S1-982984603	S3-693130912	12
S1-982984603	S3-738399474	13
S1-982984603	S3-617935849	14
S1-982984603	S2-169983282	15
S1-982984603	S2-562659078	16
S1-982984603	S3-913022246	17
S1-982984603	S2-208491009	18
S1-982984603	S3-608218531	19
S1-982984603	S2-949688486	20
S1-264679680	S2-48546260	1
S1-264679680	S3-854421430	2
S1-264679680	S2-50767114	3
S1-264679680	S3-32796626	4
S1-264679680	S2-644040359	5
S1-264679680	S3-804894369	6
S1-264679680	S2-796122804	7
S1-264679680	S3-648311269	8
S1-264679680	S2-541647706	9
S1-264679680	S3-962354733	10
S1-264679680	S3-665669309	11
S1-264679680	S3-99188496	12
S1-264679680	S3-130865043	13
S1-264679680	S2-573981337	14
S1-264679680	S3-704461892	15
S1-264679680	S3-490153873	16
S1-264679680	S3-518505275	17
S1-264679680	S3-106780901	18
S1-264679680	S2-293896045	19
S1-264679680	S3-132910204	20
S1-562986502	S3-98698640	1
S1-562986502	S2-305435436	2
S1-562986502	S2-282163876	3
S1-562986502	S3-46019063	4
S1-562986502	S3-732972839	5
S1-562986502	S2-739036527	6
S1-562986502	S2-753931318	7
S1-562986502	S3-50579631	8
S1-562986502	S3-574945517	9
S1-562986502	S3-917799097	10
S1-562986502	S3-848290772	11
S1-562986502	S3-410674966	12
S1-562986502	S3-201499397	13
S1-562986502	S3-124686530	14
S1-562986502	S2-537100664	15
S1-562986502	S2-422468479	16
S1-562986502	S3-452077742	17
S1-562986502	S2-526860429	18
S1-562986502	S3-535978490	19
S1-562986502	S3-798670413	20
S1-638016430	S2-942607725	1
S1-638016430	S2-907130522	2
S1-638016430	S3-692188678	3
S1-638016430	S3-626807772	4
S1-638016430	S3-229554313	5
S1-638016430	S3-288696915	6
S1-638016430	S3-118612594	7
S1-638016430	S2-351312407	8
S1-638016430	S3-575714521	9
S1-638016430	S2-509943712	10
S1-638016430	S3-396247532	11
S1-638016430	S3-555575622	12
S1-638016430	S3-667725074	13
S1-638016430	S2-726441792	14
S1-638016430	S3-46118767	15
S1-638016430	S2-400272759	16
S1-638016430	S3-514167823	17
S1-638016430	S2-309806633	18
S1-638016430	S2-683972178	19
S1-638016430	S2-388505826	20
S1-773387688	S3-577325097	1
S1-773387688	S3-286812122	2
S1-773387688	S3-153041515	3
S1-773387688	S3-13617886	4
S1-773387688	S3-393765802	5
S1-773387688	S2-33103807	6
S1-773387688	S3-356412596	7
S1-773387688	S3-117207649	8
S1-773387688	S2-104755784	9
S1-773387688	S3-714792512	10
S1-773387688	S2-221520795	11
S1-773387688	S3-886368040	12
S1-773387688	S3-902060820	13
S1-773387688	S3-659014830	14
S1-773387688	S3-116158717	15
S1-773387688	S3-232920144	16
S1-773387688	S2-548627636	17
S1-773387688	S2-590528989	18
S1-773387688	S2-248366814	19
S1-773387688	S2-970933547	20
S1-575674667	S3-458357878	1
S1-575674667	S2-996681108	2
S1-575674667	S3-546086368	3
S1-575674667	S3-445544579	4
S1-575674667	S3-726748119	5
S1-575674667	S3-542063189	6
S1-575674667	S2-974702803	7
S1-575674667	S3-641419085	8
S1-575674667	S2-920815362	9
S1-575674667	S2-838985979	10
S1-575674667	S3-486363945	11
S1-575674667	S2-720348399	12
S1-575674667	S2-262156875	13
S1-575674667	S3-425559596	14
S1-575674667	S2-529427895	15
S1-575674667	S3-84317128	16
S1-575674667	S3-656900293	17
S1-575674667	S2-165975080	18
S1-575674667	S3-886765968	19
S1-575674667	S3-661653948	20
S1-783518091	S3-920749175	1
S1-783518091	S2-355103738	2
S1-783518091	S2-550838141	3
S1-783518091	S2-335319444	4
S1-783518091	S3-563988064	5
S1-783518091	S2-758109634	6
S1-783518091	S2-57024129	7
S1-783518091	S3-106600873	8
S1-783518091	S2-504885573	9
S1-783518091	S3-83680479	10
S1-783518091	S2-571393642	11
S1-783518091	S3-110626924	12
S1-783518091	S2-784119697	13
S1-783518091	S2-808528016	14
S1-783518091	S2-890066217	15
S1-783518091	S2-188514483	16
S1-783518091	S3-69790024	17
S1-783518091	S3-499231832	18
S1-783518091	S3-714165841	19
S1-783518091	S3-882546385	20
S1-672951415	S3-70625626	1
S1-672951415	S3-130668390	2
S1-672951415	S2-364056434	3
S1-672951415	S3-10814523	4
S1-672951415	S3-349392161	5
S1-672951415	S2-653651695	6
S1-672951415	S2-320976579	7
S1-672951415	S2-68248781	8
S1-672951415	S2-732318856	9
S1-672951415	S2-671314728	10
S1-672951415	S3-251396864	11
S1-672951415	S2-389164545	12
S1-672951415	S2-405721196	13
S1-672951415	S2-532527514	14
S1-672951415	S2-39060258	15
S1-672951415	S3-98744880	16
S1-672951415	S2-913511525	17
S1-672951415	S2-94104403	18
S1-672951415	S2-662577829	19
S1-672951415	S2-191700230	20
S1-222734131	S3-914897360	1
S1-222734131	S2-487025480	2
S1-222734131	S3-656229637	3
S1-222734131	S3-820725478	4
S1-222734131	S2-685528808	5
S1-222734131	S2-714206278	6
S1-222734131	S3-399268313	7
S1-222734131	S2-675621837	8
S1-222734131	S2-809145887	9
S1-222734131	S2-20888146	10
S1-222734131	S2-103805662	11
S1-222734131	S2-927886892	12
S1-222734131	S3-394943730	13
S1-222734131	S3-252282630	14
S1-222734131	S2-576865888	15
S1-222734131	S2-49758144	16
S1-222734131	S3-726513856	17
S1-222734131	S3-960096264	18
S1-222734131	S2-893222374	19
S1-222734131	S3-683837282	20
S1-120396535	S3-8617717	1
S1-120396535	S3-342122461	2
S1-120396535	S2-299652988	3
S1-120396535	S3-791932007	4
S1-120396535	S2-558621044	5
S1-120396535	S2-763533406	6
S1-120396535	S3-262604667	7
S1-120396535	S3-5512095	8
S1-120396535	S3-905677551	9
S1-120396535	S2-499166667	10
S1-120396535	S2-846212608	11
S1-120396535	S2-258587761	12
S1-120396535	S3-122930100	13
S1-120396535	S2-108145790	14
S1-120396535	S2-427781867	15
S1-120396535	S3-797105962	16
S1-120396535	S3-421474884	17
S1-120396535	S2-188184164	18
S1-120396535	S3-841305962	19
S1-120396535	S2-761218482	20
S1-648376479	S2-229623554	1
S1-648376479	S3-607804176	2
S1-648376479	S2-429389666	3
S1-648376479	S3-355099042	4
S1-648376479	S2-501727326	5
S1-648376479	S3-734866564	6
S1-648376479	S2-18002875	7
S1-648376479	S2-181602345	8
S1-648376479	S2-16567667	9
S1-648376479	S2-897272176	10
S1-648376479	S2-669131409	11
S1-648376479	S2-298606646	12
S1-648376479	S2-488726986	13
S1-648376479	S3-698682851	14
S1-648376479	S3-289716797	15
S1-648376479	S3-206294214	16
S1-648376479	S3-496137046	17
S1-648376479	S3-526142172	18
S1-648376479	S2-615082782	19
S1-648376479	S3-629644741	20
S1-177241641	S2-505086652	1
S1-177241641	S3-22324102	2
S1-177241641	S2-172475646	3
S1-177241641	S2-701819480	4
S1-177241641	S2-412491605	5
S1-177241641	S2-403957005	6
S1-177241641	S2-583905005	7
S1-177241641	S3-399215153	8
S1-177241641	S3-445520244	9
S1-177241641	S3-509792533	10
S1-177241641	S2-149766288	11
S1-177241641	S3-738022491	12
S1-177241641	S3-866870882	13
S1-177241641	S2-241847769	14
S1-177241641	S3-212987388	15
S1-177241641	S2-580742289	16
S1-177241641	S2-487071966	17
S1-177241641	S2-448135162	18
S1-177241641	S3-919734507	19
S1-177241641	S3-894565798	20
S1-790965203	S3-232387152	1
S1-790965203	S2-52191434	2
S1-790965203	S2-996896215	3
S1-790965203	S2-823661191	4
S1-790965203	S3-98681534	5
S1-790965203	S3-699400186	6
S1-790965203	S3-716760699	7
S1-790965203	S3-294772192	8
S1-790965203	S2-867177148	9
S1-790965203	S3-891072116	10
S1-790965203	S3-894015448	11
S1-790965203	S2-211414877	12
S1-790965203	S3-931082926	13
S1-790965203	S3-386575297	14
S1-790965203	S2-561209398	15
S1-790965203	S3-183650529	16
S1-790965203	S3-870664415	17
S1-790965203	S2-644236550	18
S1-790965203	S3-453853977	19
S1-790965203	S2-142047567	20
S1-719255010	S2-953337420	1
S1-719255010	S3-79627967	2
S1-719255010	S3-763413141	3
S1-719255010	S2-345845185	4
S1-719255010	S3-73084990	5
S1-719255010	S2-878018335	6
S1-719255010	S3-982465567	7
S1-719255010	S3-908313152	8
S1-719255010	S3-882160677	9
S1-719255010	S2-607532625	10
S1-719255010	S2-435838693	11
S1-719255010	S3-94981570	12
S1-719255010	S2-293240316	13
S1-719255010	S3-339508446	14
S1-719255010	S2-226194460	15
S1-719255010	S2-67846490	16
S1-719255010	S2-248068948	17
S1-719255010	S2-540363073	18
S1-719255010	S3-976847137	19
S1-719255010	S3-39624342	20
S1-149092361	S2-168909057	1
S1-149092361	S3-49879895	2
S1-149092361	S3-210358031	3
S1-149092361	S3-584248867	4
S1-149092361	S2-709740064	5
S1-149092361	S2-234683119	6
S1-149092361	S2-56977140	7
S1-149092361	S3-424967081	8
S1-149092361	S3-278114398	9
S1-149092361	S3-474346735	10
S1-149092361	S2-594219145	11
S1-149092361	S3-903258822	12
S1-149092361	S3-664577155	13
S1-149092361	S3-988777474	14
S1-149092361	S3-625942190	15
S1-149092361	S2-115914802	16
S1-149092361	S3-353524476	17
S1-149092361	S3-304169342	18
S1-149092361	S2-874738843	19
S1-149092361	S2-212177470	20
S1-545210421	S3-704566174	1
S1-545210421	S3-302818349	2
S1-545210421	S3-865320548	3
S1-545210421	S3-252557955	4
S1-545210421	S3-110626924	5
S1-545210421	S3-575184416	6
S1-545210421	S3-780166991	7
S1-545210421	S2-175139837	8
S1-545210421	S2-261518663	9
S1-545210421	S3-731147267	10
S1-545210421	S3-880503758	11
S1-545210421	S3-378387482	12
S1-545210421	S3-422340746	13
S1-545210421	S3-17235792	14
S1-545210421	S2-844441778	15
S1-545210421	S2-306235779	16
S1-545210421	S3-491114822	17
S1-545210421	S3-902060820	18
S1-545210421	S2-576239980	19
S1-545210421	S2-328062558	20
S1-125935238	S2-514851211	1
S1-125935238	S3-824212237	2
S1-125935238	S3-303186082	3
S1-125935238	S3-293639214	4
S1-125935238	S3-438273489	5
S1-125935238	S3-217864636	6
S1-125935238	S3-261446772	7
S1-125935238	S2-195937646	8
S1-125935238	S3-163704143	9
S1-125935238	S3-424794045	10
S1-125935238	S3-52576777	11
S1-125935238	S3-622715060	12
S1-125935238	S3-870198374	13
S1-125935238	S3-555447043	14
S1-125935238	S2-421253070	15
S1-125935238	S2-885518096	16
S1-125935238	S3-264907076	17
S1-125935238	S3-407153303	18
S1-125935238	S3-927169779	19
S1-125935238	S2-412397818	20
S1-681160793	S2-395532965	1
S1-681160793	S3-558764097	2
S1-681160793	S3-987734207	3
S1-681160793	S3-515561648	4
S1-681160793	S2-778069240	5
S1-681160793	S2-206905961	6
S1-681160793	S2-107187107	7
S1-681160793	S2-300463736	8
S1-681160793	S2-700368894	9
S1-681160793	S2-445992728	10
S1-681160793	S3-310242685	11
S1-681160793	S3-834990696	12
S1-681160793	S2-923640513	13
S1-681160793	S2-860649971	14
S1-681160793	S2-455983357	15
S1-681160793	S2-760860251	16
S1-681160793	S2-458286586	17
S1-681160793	S3-558292957	18
S1-681160793	S3-703195615	19
S1-681160793	S3-332078539	20
S1-849233313	S2-162837948	1
S1-849233313	S2-890140326	2
S1-849233313	S3-887028740	3
S1-849233313	S2-5719235	4
S1-849233313	S2-485796407	5
S1-849233313	S2-745932186	6
S1-849233313	S2-330553361	7
S1-849233313	S2-656891552	8
S1-849233313	S3-629644741	9
S1-849233313	S2-827385590	10
S1-849233313	S2-897511197	11
S1-849233313	S3-526142172	12
S1-849233313	S2-181602345	13
S1-849233313	S2-339766066	14
S1-849233313	S3-657451066	15
S1-849233313	S2-962186556	16
S1-849233313	S2-600537532	17
S1-849233313	S2-535692078	18
S1-849233313	S2-975301346	19
S1-849233313	S3-382904825	20
S1-598228526	S3-307896404	1
S1-598228526	S3-718311784	2
S1-598228526	S2-152362534	3
S1-598228526	S3-491534482	4
S1-598228526	S3-815131993	5
S1-598228526	S3-282347594	6
S1-598228526	S2-168366613	7
S1-598228526	S3-178322952	8
S1-598228526	S3-122874307	9
S1-598228526	S2-533747134	10
S1-598228526	S3-108131507	11
S1-598228526	S3-747763549	12
S1-598228526	S2-157036972	13
S1-598228526	S2-129738246	14
S1-598228526	S2-969921620	15
S1-598228526	S2-146105461	16
S1-598228526	S3-653144549	17
S1-598228526	S2-752770227	18
S1-598228526	S3-923019661	19
S1-598228526	S3-138515873	20
S1-720511261	S2-888152272	1
S1-720511261	S2-230935368	2
S1-720511261	S3-810965798	3
S1-720511261	S3-778552877	4
S1-720511261	S2-265268470	5
S1-720511261	S2-327549751	6
S1-720511261	S2-45187291	7
S1-720511261	S3-620877331	8
S1-720511261	S3-933765254	9
S1-720511261	S3-431980747	10
S1-720511261	S3-111475482	11
S1-720511261	S2-767357910	12
S1-720511261	S2-231907498	13
S1-720511261	S3-466672354	14
S1-720511261	S2-565718701	15
S1-720511261	S3-399062853	16
S1-720511261	S3-140917862	17
S1-720511261	S2-855054613	18
S1-720511261	S2-984257610	19
S1-720511261	S2-587642593	20
S1-364861670	S2-461855967	1
S1-364861670	S2-672665299	2
S1-364861670	S3-700153581	3
S1-364861670	S2-117014956	4
S1-364861670	S2-781439928	5
S1-364861670	S3-3349767	6
S1-364861670	S2-533325131	7
S1-364861670	S2-357926433	8
S1-364861670	S2-525582308	9
S1-364861670	S2-140150410	10
S1-364861670	S3-805915192	11
S1-364861670	S2-674770556	12
S1-364861670	S2-930222117	13
S1-364861670	S2-376544343	14
S1-364861670	S2-693893810	15
S1-364861670	S2-280883396	16
S1-364861670	S2-972935223	17
S1-364861670	S2-188515635	18
S1-364861670	S2-551667600	19
S1-364861670	S3-612473578	20
S1-661690541	S3-441705552	1
S1-661690541	S2-197434960	2
S1-661690541	S2-457149368	3
S1-661690541	S2-284721663	4
S1-661690541	S3-749773417	5
S1-661690541	S2-956512250	6
S1-661690541	S3-139680162	7
S1-661690541	S2-317334349	8
S1-661690541	S3-505903225	9
S1-661690541	S3-71014891	10
S1-661690541	S2-712956463	11
S1-661690541	S3-146552178	12
S1-661690541	S2-442858248	13
S1-661690541	S3-685225131	14
S1-661690541	S2-388505826	15
S1-661690541	S2-263713825	16
S1-661690541	S2-707432101	17
S1-661690541	S3-999918885	18
S1-661690541	S2-488367151	19
S1-661690541	S3-970671652	20
S1-535178949	S3-32235811	1
S1-535178949	S3-140017259	2
S1-535178949	S3-605729164	3
S1-535178949	S3-250985535	4
S1-535178949	S2-796817731	5
S1-535178949	S2-757732936	6
S1-535178949	S2-824282457	7
S1-535178949	S2-53334419	8
S1-535178949	S3-453990165	9
S1-535178949	S2-396829487	10
S1-535178949	S2-181659751	11
S1-535178949	S2-260818247	12
S1-535178949	S3-333036343	13
S1-535178949	S3-786567635	14
S1-535178949	S3-180760171	15
S1-535178949	S2-618894074	16
S1-535178949	S2-233233344	17
S1-535178949	S3-652427247	18
S1-535178949	S2-835803928	19
S1-535178949	S3-741101192	20
S1-407704425	S3-275258640	1
S1-407704425	S2-310565366	2
S1-407704425	S2-641001986	3
S1-407704425	S2-249523036	4
S1-407704425	S2-681006858	5
S1-407704425	S3-614203468	6
S1-407704425	S2-920879132	7
S1-407704425	S3-688662792	8
S1-407704425	S2-212319186	9
S1-407704425	S2-282950317	10
S1-407704425	S2-726137720	11
S1-407704425	S2-978045217	12
S1-407704425	S2-81947211	13
S1-407704425	S2-92019840	14
S1-407704425	S3-804693013	15
S1-407704425	S2-321781830	16
S1-407704425	S3-16049915	17
S1-407704425	S3-437240933	18
S1-407704425	S2-451927416	19
S1-407704425	S2-515908413	20
S1-283013172	S3-204998929	1
S1-283013172	S2-1975467	2
S1-283013172	S3-485104561	3
S1-283013172	S2-40744388	4
S1-283013172	S2-995979802	5
S1-283013172	S2-710531818	6
S1-283013172	S2-45562603	7
S1-283013172	S2-519422282	8
S1-283013172	S2-11398509	9
S1-283013172	S2-680658950	10
S1-283013172	S2-19046502	11
S1-283013172	S2-598264361	12
S1-283013172	S2-400865983	13
S1-283013172	S2-504929685	14
S1-283013172	S2-308965807	15
S1-283013172	S2-402569651	16
S1-283013172	S2-70368971	17
S1-283013172	S2-739487191	18
S1-283013172	S3-210186688	19
S1-283013172	S3-82919798	20
S1-62178354	S2-596137442	1
S1-62178354	S3-205228257	2
S1-62178354	S3-737837764	3
S1-62178354	S2-542697050	4
S1-62178354	S3-517387722	5
S1-62178354	S2-230823763	6
S1-62178354	S3-226392744	7
S1-62178354	S2-543379446	8
S1-62178354	S3-696746059	9
S1-62178354	S3-264638956	10
S1-62178354	S3-584187828	11
S1-62178354	S2-441019215	12
S1-62178354	S3-137139219	13
S1-62178354	S2-957878505	14
S1-62178354	S2-663554137	15
S1-62178354	S3-54290588	16
S1-62178354	S3-245206654	17
S1-62178354	S2-874428377	18
S1-62178354	S3-109676021	19
S1-62178354	S2-648542195	20
S1-178903663	S2-282581671	1
S1-178903663	S2-871758223	2
S1-178903663	S3-501879979	3
S1-178903663	S2-910978335	4
S1-178903663	S2-639962643	5
S1-178903663	S2-675980481	6
S1-178903663	S3-515857682	7
S1-178903663	S3-795359482	8
S1-178903663	S3-671599129	9
S1-178903663	S2-392776823	10
S1-178903663	S3-854730582	11
S1-178903663	S2-164550507	12
S1-178903663	S2-518408630	13
S1-178903663	S3-470414418	14
S1-178903663	S2-881356271	15
S1-178903663	S2-525582308	16
S1-178903663	S2-423609805	17
S1-178903663	S2-24152291	18
S1-178903663	S3-182783916	19
S1-178903663	S3-649125984	20
S1-940680747	S3-219400122	1
S1-940680747	S3-687430330	2
S1-940680747	S3-29658417	3
S1-940680747	S2-283639406	4
S1-940680747	S2-840684274	5
S1-940680747	S3-33646574	6
S1-940680747	S3-835198602	7
S1-940680747	S3-7133233	8
S1-940680747	S3-512473516	9
S1-940680747	S2-853230365	10
S1-940680747	S2-225213581	11
S1-940680747	S2-367293320	12
S1-940680747	S3-885470111	13
S1-940680747	S2-663968121	14
S1-940680747	S2-851651823	15
S1-940680747	S3-440845831	16
S1-940680747	S2-338742859	17
S1-940680747	S2-765160957	18
S1-940680747	S2-48990046	19
S1-940680747	S3-554675339	20
S1-641639353	S2-739737117	1
S1-641639353	S3-127321840	2
S1-641639353	S3-727691784	3
S1-641639353	S3-815272241	4
S1-641639353	S3-614056356	5
S1-641639353	S2-157963553	6
S1-641639353	S3-275793136	7
S1-641639353	S3-143675624	8
S1-641639353	S2-594743635	9
S1-641639353	S2-48916396	10
S1-641639353	S2-146380603	11
S1-641639353	S3-778049290	12
S1-641639353	S3-582957273	13
S1-641639353	S2-973755628	14
S1-641639353	S3-427522190	15
S1-641639353	S3-945576754	16
S1-641639353	S3-101931846	17
S1-641639353	S3-292446885	18
S1-641639353	S3-707960153	19
S1-641639353	S3-442788697	20
S1-779425860	S2-364638063	1
S1-779425860	S2-251471144	2
S1-779425860	S2-303389325	3
S1-779425860	S2-112691892	4
S1-779425860	S3-780217270	5
S1-779425860	S2-78455990	6
S1-779425860	S2-414411287	7
S1-779425860	S2-825461196	8
S1-779425860	S3-864732415	9
S1-779425860	S3-159309943	10
S1-779425860	S3-600676023	11
S1-779425860	S2-874991023	12
S1-779425860	S2-31245882	13
S1-779425860	S3-896422	14
S1-779425860	S2-678894267	15
S1-779425860	S2-121776535	16
S1-779425860	S2-505494805	17
S1-779425860	S3-296159113	18
S1-779425860	S3-417261351	19
S1-779425860	S2-52408723	20
S1-997650748	S3-555745179	1
S1-997650748	S3-404228470	2
S1-997650748	S2-944663459	3
S1-997650748	S2-679944918	4
S1-997650748	S3-369069793	5
S1-997650748	S3-131484461	6
S1-997650748	S2-870972710	7
S1-997650748	S3-20159697	8
S1-997650748	S2-227741384	9
S1-997650748	S3-326466159	10
S1-997650748	S3-662138054	11
S1-997650748	S2-942578665	12
S1-997650748	S2-716557606	13
S1-997650748	S2-513828189	14
S1-997650748	S2-642947368	15
S1-997650748	S2-495590324	16
S1-997650748	S2-64415344	17
S1-997650748	S3-327336114	18
S1-997650748	S2-754808296	19
S1-997650748	S2-831662368	20
S1-315682359	S3-703172633	1
S1-315682359	S2-58724415	2
S1-315682359	S3-338436142	3
S1-315682359	S2-282519397	4
S1-315682359	S2-768129940	5
S1-315682359	S2-463113058	6
S1-315682359	S2-737822228	7
S1-315682359	S2-331091639	8
S1-315682359	S2-631374316	9
S1-315682359	S2-797551185	10
S1-315682359	S2-277385656	11
S1-315682359	S2-23729799	12
S1-315682359	S2-671356008	13
S1-315682359	S3-630228335	14
S1-315682359	S3-374949695	15
S1-315682359	S2-65636909	16
S1-315682359	S2-241762067	17
S1-315682359	S2-926802589	18
S1-315682359	S2-537915590	19
S1-315682359	S2-584835387	20
S1-256116349	S3-337636728	1
S1-256116349	S3-781959126	2
S1-256116349	S2-88675908	3
S1-256116349	S2-382126471	4
S1-256116349	S2-554396022	5
S1-256116349	S2-944964940	6
S1-256116349	S3-254654673	7
S1-256116349	S3-264922530	8
S1-256116349	S2-340289940	9
S1-256116349	S3-705140182	10
S1-256116349	S2-591182036	11
S1-256116349	S2-293342363	12
S1-256116349	S3-646209163	13
S1-256116349	S3-704553565	14
S1-256116349	S3-890607443	15
S1-256116349	S2-606288195	16
S1-256116349	S3-899520278	17
S1-256116349	S3-186450035	18
S1-256116349	S3-354077480	19
S1-256116349	S2-165975080	20
S1-214959549	S2-135033678	1
S1-214959549	S3-55367576	2
S1-214959549	S3-322041324	3
S1-214959549	S2-28148367	4
S1-214959549	S2-584458449	5
S1-214959549	S3-740294963	6
S1-214959549	S3-34636603	7
S1-214959549	S2-154854477	8
S1-214959549	S2-984884137	9
S1-214959549	S2-765560866	10
S1-214959549	S3-51282024	11
